Date,FXE,EWJ,GLD
2008-05-29,155.49000549316406,53.439998626708984,86.51000213623047
2008-05-30,156.07000732421875,54.15999984741211,87.44999694824219
2008-06-02,155.44000244140625,54.279998779296875,87.95999908447266
2008-06-03,154.69000244140625,54.2400016784668,86.87999725341797
2008-06-04,154.47999572753906,54.880001068115234,86.6500015258789
2008-06-05,156.10000610351562,55.31999969482422,86.44999694824219
2008-06-06,157.8699951171875,53.36000061035156,89.05999755859375
2008-06-09,156.4600067138672,53.439998626708984,87.98999786376953
2008-06-10,154.72999572753906,52.279998779296875,85.55000305175781
2008-06-11,155.75999450683594,51.52000045776367,87.0199966430664
2008-06-12,154.4600067138672,51.400001525878906,85.5999984741211
2008-06-13,153.86000061035156,51.91999816894531,85.83000183105469
2008-06-16,155.0,52.400001525878906,87.01000213623047
2008-06-17,155.38999938964844,52.7599983215332,87.25
2008-06-18,155.61000061035156,52.20000076293945,88.27999877929688
2008-06-19,155.32000732421875,52.040000915527344,88.41999816894531
2008-06-20,156.58999633789062,50.31999969482422,88.94999694824219
2008-06-23,155.60000610351562,50.68000030517578,87.08999633789062
2008-06-24,156.02999877929688,50.279998779296875,87.47000122070312
2008-06-25,157.11000061035156,50.79999923706055,87.41999816894531
2008-06-26,158.07000732421875,49.52000045776367,90.61000061035156
2008-06-27,158.22000122070312,49.79999923706055,91.47000122070312
2008-06-30,157.82000732421875,49.880001068115234,91.4000015258789
2008-07-01,157.88999938964844,50.08000183105469,92.66000366210938
2008-07-02,158.80999755859375,49.0,93.16999816894531
2008-07-03,157.02000427246094,49.15999984741211,92.05999755859375
2008-07-07,157.27000427246094,49.15999984741211,91.2300033569336
2008-07-08,156.64999389648438,48.959999084472656,90.86000061035156
2008-07-09,157.55999755859375,48.15999984741211,91.5
2008-07-10,157.99000549316406,48.599998474121094,93.52999877929688
2008-07-11,159.44000244140625,47.959999084472656,95.16000366210938
2008-07-14,159.38999938964844,48.279998779296875,95.91000366210938
2008-07-15,159.2899932861328,47.47999954223633,96.16999816894531
2008-07-16,158.4499969482422,48.68000030517578,94.44000244140625
2008-07-17,158.61000061035156,48.439998626708984,94.22000122070312
2008-07-18,158.69000244140625,48.2400016784668,94.16999816894531
2008-07-21,159.35000610351562,48.2400016784668,95.12000274658203
2008-07-22,158.19000244140625,48.880001068115234,93.05999755859375
2008-07-23,157.24000549316406,49.20000076293945,90.56999969482422
2008-07-24,157.25999450683594,49.15999984741211,91.33000183105469
2008-07-25,157.4199981689453,48.599998474121094,91.69000244140625
2008-07-28,157.85000610351562,48.040000915527344,91.7300033569336
2008-07-29,156.3800048828125,48.31999969482422,90.58999633789062
2008-07-30,156.25999450683594,48.7599983215332,89.5199966430664
2008-07-31,156.52999877929688,48.0,90.08000183105469
2008-08-01,155.47000122070312,47.31999969482422,89.56999969482422
2008-08-04,155.9600067138672,46.119998931884766,88.13999938964844
2008-08-05,154.6999969482422,47.15999984741211,86.08000183105469
2008-08-06,154.27999877929688,46.880001068115234,86.63999938964844
2008-08-07,153.36000061035156,45.84000015258789,86.08999633789062
2008-08-08,150.32000732421875,46.52000045776367,84.43000030517578
2008-08-11,149.19000244140625,46.79999923706055,81.12999725341797
2008-08-12,149.4199981689453,46.47999954223633,80.5199966430664
2008-08-13,149.5,45.68000030517578,81.55999755859375
2008-08-14,148.3000030517578,45.400001525878906,79.3499984741211
2008-08-15,146.9600067138672,45.08000183105469,77.62999725341797
2008-08-18,147.27000427246094,45.47999954223633,78.80000305175781
2008-08-19,148.16000366210938,44.7599983215332,80.43000030517578
2008-08-20,147.75999450683594,45.2400016784668,80.05999755859375
2008-08-21,149.24000549316406,45.52000045776367,82.30000305175781
2008-08-22,148.11000061035156,45.20000076293945,81.08000183105469
2008-08-25,147.91000366210938,44.79999923706055,80.93000030517578
2008-08-26,146.83999633789062,45.040000915527344,81.2300033569336
2008-08-27,147.6300048828125,45.2400016784668,81.36000061035156
2008-08-28,147.39999389648438,45.599998474121094,82.18000030517578
2008-08-29,147.1999969482422,45.63999938964844,81.70999908447266
2008-09-02,145.1300048828125,45.040000915527344,79.19999694824219
2008-09-03,145.16000366210938,45.2400016784668,78.88999938964844
2008-09-04,143.33999633789062,43.79999923706055,78.38999938964844
2008-09-05,142.4600067138672,43.79999923706055,78.9800033569336
2008-09-08,141.6199951171875,44.880001068115234,78.86000061035156
2008-09-09,141.16000366210938,43.63999938964844,76.48999786376953
2008-09-10,140.38999938964844,44.20000076293945,74.22000122070312
2008-09-11,139.72999572753906,43.959999084472656,73.08000183105469
2008-09-12,142.3800048828125,44.2400016784668,75.55000305175781
2008-09-15,143.33999633789062,43.0,77.55999755859375
2008-09-16,141.6199951171875,42.599998474121094,76.79000091552734
2008-09-17,143.80999755859375,41.08000183105469,85.45999908447266
2008-09-18,143.30999755859375,42.91999816894531,82.80000305175781
2008-09-19,145.27999877929688,45.2400016784668,85.9800033569336
2008-09-22,148.8800048828125,43.68000030517578,89.18000030517578
2008-09-23,147.38999938964844,43.279998779296875,88.31999969482422
2008-09-24,146.4499969482422,43.880001068115234,86.70999908447266
2008-09-25,146.57000732421875,44.63999938964844,86.44999694824219
2008-09-26,146.50999450683594,44.400001525878906,86.63999938964844
2008-09-29,144.64999389648438,40.959999084472656,89.56999969482422
2008-09-30,140.92999267578125,42.63999938964844,85.06999969482422
2008-10-01,140.07000732421875,42.119998931884766,85.97000122070312
2008-10-02,137.97000122070312,40.31999969482422,82.33000183105469
2008-10-03,137.80999755859375,39.52000045776367,82.58999633789062
2008-10-06,134.97999572753906,38.2400016784668,84.27999877929688
2008-10-07,136.02000427246094,36.84000015258789,87.2699966430664
2008-10-08,136.75999450683594,35.47999954223633,89.41999816894531
2008-10-09,136.0800018310547,33.84000015258789,89.9000015258789
2008-10-10,133.97000122070312,32.36000061035156,83.22000122070312
2008-10-13,136.0,37.47999954223633,81.98999786376953
2008-10-14,136.5,37.279998779296875,82.19999694824219
2008-10-15,135.02999877929688,33.400001525878906,83.30999755859375
2008-10-16,134.58999633789062,35.439998626708984,79.29000091552734
2008-10-17,133.9499969482422,34.959999084472656,77.20999908447266
2008-10-20,133.4499969482422,37.720001220703125,78.5
2008-10-21,130.6699981689453,36.36000061035156,76.02999877929688
