Date,FXE,EWJ,GLD,QQQ,SPY,SHV,DBA,USO,XBI,ILF
2007-01-03,131.72000122070312,56.79999923706055,62.279998779296875,43.2400016784668,141.3699951171875,,,395.20001220703125,15.236666679382324,34.029998779296875
2007-01-04,130.92999267578125,57.400001525878906,61.650001525878906,44.060001373291016,141.6699981689453,,,379.1199951171875,15.546667098999023,33.62799835205078
2007-01-05,130.08999633789062,55.91999816894531,60.16999816894531,43.849998474121094,140.5399932861328,,25.020000457763672,382.6400146484375,15.539999961853027,32.75
2007-01-08,130.27000427246094,56.2400016784668,60.47999954223633,43.880001068115234,141.19000244140625,,24.979999542236328,379.9200134277344,15.59000015258789,33.145999908447266
2007-01-09,130.05999755859375,56.599998474121094,60.849998474121094,44.099998474121094,141.07000732421875,,24.65999984741211,378.3999938964844,15.633333206176758,32.29800033569336
2007-01-10,129.57000732421875,55.7599983215332,60.59000015258789,44.619998931884766,141.5399932861328,,24.729999542236328,362.8800048828125,15.766666412353516,32.599998474121094
2007-01-11,129.10000610351562,55.47999954223633,60.630001068115234,45.08000183105469,142.16000366210938,108.69999694824219,25.100000381469727,354.7200012207031,16.046667098999023,32.90399932861328
2007-01-12,129.35000610351562,56.20000076293945,62.16999816894531,45.310001373291016,143.24000549316406,108.76000213623047,27.100000381469727,357.0400085449219,16.290000915527344,33.41999816894531
2007-01-16,129.3699951171875,56.400001525878906,61.970001220703125,45.279998779296875,142.9600067138672,108.73999786376953,26.0,346.7200012207031,16.296667098999023,33.22999954223633
2007-01-17,129.47999572753906,56.400001525878906,62.63999938964844,44.90999984741211,143.02000427246094,108.80000305175781,25.8700008392334,353.760009765625,16.3266658782959,33.34400177001953
2007-01-18,129.82000732421875,56.36000061035156,62.2599983215332,44.08000183105469,142.5399932861328,108.79000091552734,26.0,345.8399963378906,16.15333366394043,32.959999084472656
2007-01-19,129.86000061035156,56.7599983215332,63.0,44.16999816894531,142.82000732421875,108.7699966430664,25.850000381469727,355.44000244140625,16.16666603088379,33.59000015258789
2007-01-22,129.74000549316406,56.7599983215332,62.720001220703125,43.689998626708984,142.3800048828125,108.80999755859375,26.100000381469727,350.7200012207031,16.0,33.68000030517578
2007-01-23,130.5399932861328,57.08000183105469,64.2300033569336,43.58000183105469,142.8000030517578,108.81999969482422,26.56999969482422,365.20001220703125,15.890000343322754,34.47999954223633
2007-01-24,129.9499969482422,57.84000015258789,64.33000183105469,44.29999923706055,143.9499969482422,108.87999725341797,26.049999237060547,368.79998779296875,16.043333053588867,34.91999816894531
2007-01-25,129.72000122070312,56.880001068115234,64.05999755859375,43.72999954223633,142.25999450683594,108.87999725341797,25.93000030517578,362.1600036621094,15.826666831970215,33.95199966430664
2007-01-26,129.47000122070312,56.91999816894531,64.16999816894531,43.56999969482422,142.1300048828125,108.87000274658203,26.040000915527344,370.239990234375,15.786666870117188,34.20000076293945
2007-01-29,129.83999633789062,57.119998931884766,63.77000045776367,43.61000061035156,142.0500030517578,108.94999694824219,25.600000381469727,359.760009765625,15.863333702087402,33.7599983215332
2007-01-30,130.02999877929688,57.47999954223633,64.22000122070312,43.630001068115234,142.7899932861328,108.94999694824219,25.920000076293945,378.8800048828125,15.963333129882812,34.150001525878906
2007-01-31,130.75,57.2400016784668,64.83000183105469,44.06999969482422,143.75,109.0,25.899999618530273,385.9200134277344,15.926666259765625,34.87799835205078
2007-02-01,130.24000549316406,58.0,65.22000122070312,44.0,144.61000061035156,108.69000244140625,25.799999237060547,382.7200012207031,16.023332595825195,35.2140007019043
2007-02-02,129.72999572753906,57.63999938964844,64.27999877929688,44.15999984741211,144.80999755859375,108.72000122070312,26.030000686645508,394.7200012207031,15.960000038146973,35.29600143432617
2007-02-05,129.3699951171875,57.20000076293945,64.30999755859375,44.119998931884766,144.85000610351562,108.75,26.079999923706055,392.79998779296875,15.890000343322754,35.422000885009766
2007-02-06,129.88999938964844,57.68000030517578,64.79000091552734,44.060001373291016,144.88999938964844,108.73999786376953,25.700000762939453,393.67999267578125,15.863333702087402,35.65599822998047
2007-02-07,130.2100067138672,57.63999938964844,64.62999725341797,44.459999084472656,145.2100067138672,108.80000305175781,25.65999984741211,386.0,15.986666679382324,35.38600158691406
2007-02-08,130.50999450683594,56.91999816894531,65.5199966430664,44.45000076293945,145.02000427246094,108.79000091552734,25.8799991607666,398.0,16.093334197998047,35.417999267578125
2007-02-09,130.16000366210938,57.08000183105469,66.12000274658203,43.880001068115234,143.94000244140625,108.81999969482422,26.15999984741211,399.9200134277344,15.943333625793457,34.81999969482422
2007-02-12,129.77000427246094,57.040000915527344,65.66999816894531,43.709999084472656,143.4499969482422,108.81999969482422,25.940000534057617,386.9599914550781,16.350000381469727,34.678001403808594
2007-02-13,130.5,58.2400016784668,65.83999633789062,43.86000061035156,144.66000366210938,108.81999969482422,26.170000076293945,394.8800048828125,16.5,35.4640007019043
2007-02-14,131.47999572753906,59.20000076293945,66.37000274658203,44.599998474121094,145.61000061035156,108.88999938964844,26.0,387.6000061035156,16.52666664123535,36.20000076293945
