Date,coke,pepsi
13/01/2017,170.1000061,101.5500031
17/01/2017,166.7100067,102.1900024
18/01/2017,168,102.7399979
19/01/2017,166.4100037,102.3600006
20/01/2017,166.6399994,103.2399979
23/01/2017,167.6900024,104.0100021
24/01/2017,169.6000061,104.7099991
25/01/2017,169.3500061,104.6100006
26/01/2017,166.4900055,104.1399994
27/01/2017,165.9100037,103.4800034
30/01/2017,164.5,103.6900024
31/01/2017,168.8399963,103.7799988
1/02/2017,168.2200012,103.0100021
2/02/2017,169.3200073,104.0299988
3/02/2017,171.1600037,105.1100006
6/02/2017,171.2899933,104.5699997
7/02/2017,172.3399963,105.6100006
8/02/2017,172.9900055,105.6900024
9/02/2017,176.3999939,105.9700012
10/02/2017,177,106.0999985
13/02/2017,176.5,106.5199966
14/02/2017,174.2799988,106.9199982
15/02/2017,174.4400024,106.7300034
16/02/2017,175.0899963,108.1200027
17/02/2017,177.0599976,108.1500015
21/02/2017,181.0899963,109.3600006
22/02/2017,180.5700073,109.4100037
23/02/2017,180.8399963,109.5400009
24/02/2017,177.3200073,109.8300018
27/02/2017,176.3999939,109.2699966
28/02/2017,172.0700073,110.3799973
1/03/2017,174.5099945,109.7300034
2/03/2017,174.0200043,110.1100006
3/03/2017,174.2899933,110.5599976
6/03/2017,173.4100037,109.6299973
7/03/2017,174.5500031,109.3199997
8/03/2017,174.3500061,109.3000031
9/03/2017,173,109.0199966
10/03/2017,171.7400055,109.5899963
13/03/2017,171.2200012,109.4100037
14/03/2017,186.5,109.3399963
15/03/2017,189.0399933,111.1100006
16/03/2017,192.3800049,111.1399994
17/03/2017,194.0299988,111.3899994
20/03/2017,195.2299957,111.1500015
21/03/2017,195,111.7699966
22/03/2017,195.8300018,112.0199966
23/03/2017,198.5200043,111.7799988
24/03/2017,197.2799988,112.1200027
27/03/2017,199.3800049,111.8300018
28/03/2017,202,112.4499969
29/03/2017,202.2599945,112.4300003
30/03/2017,203.75,112.1800003
31/03/2017,206.0200043,111.8600006
3/04/2017,199.3099976,111.8600006
4/04/2017,202.0200043,112.0800018
5/04/2017,199.6699982,111.9400024
6/04/2017,198.6699982,111.5800018
7/04/2017,199.2100067,111.6100006
10/04/2017,204.3399963,112.0199966
11/04/2017,203.9100037,111.7300034
12/04/2017,202.5099945,113.6100006
13/04/2017,202.1799927,112.6800003
17/04/2017,207.4499969,113.3199997
18/04/2017,207.3899994,114.2799988
19/04/2017,208.2299957,113.6200027
20/04/2017,209.8200073,113.5899963
21/04/2017,204.8999939,113.4300003
24/04/2017,209.1000061,114.3199997
25/04/2017,207.2899933,114.1600037
26/04/2017,208.3500061,113.3300018
27/04/2017,209.9199982,112.6399994
28/04/2017,211.8600006,113.2799988
1/05/2017,209.6499939,112.2799988
2/05/2017,207,112.2900009
3/05/2017,204.1900024,111.7900009
4/05/2017,205.1499939,112.9599991
5/05/2017,205.7400055,113.2200012
8/05/2017,205,113.2200012
9/05/2017,203.1499939,112.7200012
10/05/2017,204.5700073,112.8399963
11/05/2017,203.6699982,113.0400009
12/05/2017,199.9299927,112.9100037
15/05/2017,199.3000031,113.9400024
16/05/2017,200.1100006,113.7900009
17/05/2017,199.8200073,113.7399979
18/05/2017,201.5599976,114.0299988
19/05/2017,204.4199982,113.6900024
22/05/2017,214.4199982,114.6999969
23/05/2017,215.1100006,115.0500031
24/05/2017,225.25,116.0599976
25/05/2017,223.0599976,117.5299988
26/05/2017,225.6699982,117.9100037
30/05/2017,227.4100037,118.0100021
31/05/2017,227.7400055,116.8700027
1/06/2017,231.2100067,117.2300034
2/06/2017,231.75,117.6699982
5/06/2017,225.9100037,117.8799973
6/06/2017,226.4100037,117.6999969
7/06/2017,230.1100006,117.0500031
8/06/2017,228.8500061,115.8899994
9/06/2017,227.0599976,115.9400024
12/06/2017,228.6399994,116.2300034
13/06/2017,231.6900024,116.3199997
14/06/2017,236.2200012,117.3700027
15/06/2017,238.8699951,117.2099991
16/06/2017,234.1600037,116.8600006
19/06/2017,235.8899994,117.2900009
20/06/2017,235.3800049,117.9499969
21/06/2017,234.7899933,117.4199982
22/06/2017,233.0500031,116.1500015
23/06/2017,235.6600037,116.9599991
26/06/2017,233.8200073,117.1200027
27/06/2017,227.3699951,115.9400024
28/06/2017,233.1100006,116.3799973
29/06/2017,230.75,115.1800003
30/06/2017,228.8699951,115.4899979
3/07/2017,224.2599945,115.4400024
5/07/2017,224.8800049,115.3000031
6/07/2017,224.5399933,115.1299973
7/07/2017,226.9600067,115.5100021
10/07/2017,226.5599976,114.2699966
11/07/2017,227.4900055,113.7399979
12/07/2017,232.3099976,114.7699966
13/07/2017,229.8399963,114.0199966
14/07/2017,235.5500031,114.9300003
17/07/2017,236.8200073,114.9300003
18/07/2017,234.1499939,115.0100021
19/07/2017,236.3999939,115.3399963
20/07/2017,241.8000031,115.5100021
21/07/2017,240.8600006,116.6299973
24/07/2017,238.3300018,116.1299973
25/07/2017,238.0899963,116.4499969
26/07/2017,241.8699951,117.1900024
27/07/2017,244.0399933,117.3399963
28/07/2017,240.5399933,116.6100006
31/07/2017,240.0899963,116.6100006
1/08/2017,240.0800018,115.9199982
2/08/2017,238.5,115.6100006
3/08/2017,238.3999939,116.3000031
4/08/2017,238.8000031,116.3700027
7/08/2017,242.5200043,116.9599991
8/08/2017,242.4499969,116.7099991
9/08/2017,206.8399963,116.6299973
10/08/2017,210.9700012,116.3799973
11/08/2017,208.8099976,116.5100021
14/08/2017,210.5399933,117.8399963
15/08/2017,212.1999969,118.9700012
16/08/2017,213.3600006,119.0999985
17/08/2017,208.2200012,118.3899994
18/08/2017,204.6699982,117.5999985
21/08/2017,205.1799927,118.2600021
22/08/2017,210.0700073,117.9199982
23/08/2017,208.7299957,117.2900009
24/08/2017,208.1900024,116.2200012
25/08/2017,202.6399994,115.8499985
28/08/2017,205.9600067,115.5400009
29/08/2017,209.5800018,115.8399963
30/08/2017,211.6699982,115.1500015
31/08/2017,213.5899963,115.7300034
1/09/2017,212.9499969,115.8399963
5/09/2017,210.75,115.8700027
6/09/2017,212.5,116.3499985
7/09/2017,212.4700012,116.9899979
8/09/2017,212.2899933,115.0400009
11/09/2017,215.0599976,115.6900024
12/09/2017,212.8899994,115
13/09/2017,211.1799927,114.4499969
14/09/2017,208.9900055,114.1900024
15/09/2017,208.8899994,114.8499985
18/09/2017,210.8899994,114.9899979
19/09/2017,211.3899994,114.4899979
20/09/2017,209.5800018,113.5800018
21/09/2017,208.7700043,112.8000031
22/09/2017,209.3000031,111.8499985
25/09/2017,210.6199951,111.9400024
26/09/2017,210.25,111.8099976
27/09/2017,213.0500031,111.0999985
28/09/2017,215.0099945,111.6399994
29/09/2017,215.75,111.4300003
2/10/2017,217.9600067,109.1200027
3/10/2017,219,109.1299973
4/10/2017,220.4499969,109.3399963
5/10/2017,221.5299988,110.4499969
6/10/2017,218.9100037,110.4000015
9/10/2017,220.6000061,110.0100021
10/10/2017,223.3200073,110.7799988
11/10/2017,226.3699951,111.5100021
12/10/2017,225.5099945,112.4499969
13/10/2017,225.3000031,112.6200027
16/10/2017,227.1000061,113.5699997
17/10/2017,225.8999939,112.1900024
18/10/2017,226.2799988,111.9499969
19/10/2017,225.7400055,112.6699982
20/10/2017,224.8399963,111.6100006
23/10/2017,224.2200012,111.6900024
24/10/2017,223.8000031,110.75
25/10/2017,223.3899994,110.0699997
26/10/2017,223.8600006,110.7300034
27/10/2017,222.5700073,110.5999985
30/10/2017,221.0200043,109.6500015
31/10/2017,225.5599976,110.2300034
1/11/2017,224.6999969,110.1299973
2/11/2017,224.4199982,110.0500031
3/11/2017,224.1900024,110.2200012
6/11/2017,224.2599945,109.2600021
7/11/2017,223.9299927,110.4700012
8/11/2017,206.2599945,112
9/11/2017,198.0099945,111.4800034
10/11/2017,195.8699951,112.75
13/11/2017,202.1199951,114.0400009
14/11/2017,204.1499939,115.7600021
15/11/2017,199.8800049,115.0999985
16/11/2017,204.4199982,115.2300034
17/11/2017,202.7400055,114.6800003
20/11/2017,204.2599945,114.9100037
21/11/2017,207.4199982,116.0500031
22/11/2017,204.5500031,115.0800018
24/11/2017,204.5500031,115.9000015
27/11/2017,205.5099945,115.8499985
28/11/2017,207.0500031,116.7699966
29/11/2017,211.4400024,116.8399963
30/11/2017,215.7100067,116.5199966
1/12/2017,216.9299927,116.7799988
4/12/2017,212.6900024,117.4599991
5/12/2017,211.6000061,117.5899963
6/12/2017,218.8800049,118.9000015
7/12/2017,225.1999969,116.7300034
8/12/2017,224.9700012,116.5699997
11/12/2017,227.5200043,117.3899994
12/12/2017,223.2299957,117.4000015
13/12/2017,218.5399933,117.8000031
14/12/2017,216.8000031,118.0199966
15/12/2017,226.3899994,119.2200012
18/12/2017,224.6100006,118.0500031
19/12/2017,222.3399963,118.6100006
20/12/2017,222.5700073,119.0199966
21/12/2017,224.0599976,118.2600021
22/12/2017,221.9700012,118.5999985
26/12/2017,218.6600037,118.8899994
27/12/2017,219.5200043,119.3000031
28/12/2017,216.8300018,119.3499985
29/12/2017,215.2599945,119.9199982
2/01/2018,211.2799988,118.0599976
3/01/2018,209,117.75
4/01/2018,205.5099945,118.3300018
5/01/2018,202,118.6699982
8/01/2018,208.9499969,117.9899979
9/01/2018,205.5,118.0800018
10/01/2018,205.1799927,117.4800034
11/01/2018,203.9600067,116.8799973
12/01/2018,200.5099945,117.3799973
16/01/2018,201.6900024,117.8600006
17/01/2018,204.25,119.1800003
18/01/2018,202.9600067,119.0500031
19/01/2018,207.2700043,120.1699982
22/01/2018,205.9900055,121.5100021
23/01/2018,206.3600006,121.3000031
24/01/2018,205.5099945,121.1399994
25/01/2018,204.4299927,120.9000015
26/01/2018,206.9400024,121.7600021
29/01/2018,202.0599976,119.6699982
30/01/2018,203.1000061,119.8899994
31/01/2018,202.5200043,120.3000031
1/02/2018,202.8399963,120.3000031
2/02/2018,199.2400055,118.6699982
5/02/2018,186.6999969,114.4599991
6/02/2018,184.5599976,113.5599976
7/02/2018,187.6100006,113.5
8/02/2018,182.5800018,110.1500015
9/02/2018,182.2899933,111.1800003
12/02/2018,180.9700012,111.9300003
13/02/2018,183.4100037,112.1399994
14/02/2018,183.7899933,109.1100006
15/02/2018,189.0200043,110.9700012
16/02/2018,190.6900024,111.0599976
20/02/2018,185.7299957,109.4800034
21/02/2018,183.5200043,108
22/02/2018,183.0399933,109.2600021
23/02/2018,182.1699982,109.6800003
26/02/2018,185.6199951,110.9400024
27/02/2018,182.1999969,110.8899994
28/02/2018,186.6100006,109.7300034
1/03/2018,185.5099945,108.1200027
2/03/2018,191.1999969,109.0400009
5/03/2018,186,109.4300003
6/03/2018,188.7799988,109.5800018
7/03/2018,185.3099976,109.8399963
8/03/2018,188.8099976,112.0800018
9/03/2018,187.8600006,112.5400009
12/03/2018,187.4799957,112.75
13/03/2018,186.4900055,113.5999985
14/03/2018,183.9100037,112.6100006
15/03/2018,179.5,111.9899979
16/03/2018,182.4400024,111.6399994
19/03/2018,179.3500061,110.3600006
20/03/2018,179.1000061,109.9000015
21/03/2018,176.5,108.7399979
22/03/2018,175.6699982,107.9400024
23/03/2018,169.5899963,106.1500015
26/03/2018,173.5599976,106.8099976
27/03/2018,172.5500031,107.6399994
28/03/2018,174.1799927,109.1800003
29/03/2018,172.6699982,109.1500015
2/04/2018,170.3000031,107.0500031
3/04/2018,174.0399933,108.1900024
4/04/2018,177.7599945,110.1800003
5/04/2018,176.7200012,110.5699997
6/04/2018,174.75,109.3000031
9/04/2018,174.8800049,109.3799973
10/04/2018,174.75,109.4000015
11/04/2018,174.0800018,108.6800003
12/04/2018,172.3600006,108.3099976
13/04/2018,172.6799927,109.2600021
16/04/2018,175.1000061,109.9199982
17/04/2018,175.4799957,108.8700027
18/04/2018,174.2700043,106.9800034
19/04/2018,169.3500061,105.5699997
20/04/2018,169.7700043,102.4800034
23/04/2018,168.5500031,102.5800018
24/04/2018,167.1999969,101.4400024
25/04/2018,165.7200012,101.1500015
26/04/2018,168.7799988,103.2600021
27/04/2018,167.5,101.7099991
30/04/2018,168.3899994,100.9400024
1/05/2018,169.0099945,99.12999725
2/05/2018,164.4499969,97.23000336
3/05/2018,162.3999939,97.59999847
4/05/2018,164.8699951,98.98999786
7/05/2018,165.3000031,98.23000336
8/05/2018,168.8600006,96.79000092
9/05/2018,133.1100006,96.16000366
10/05/2018,137.6600037,97.26999664
11/05/2018,130.8500061,97.43000031
14/05/2018,126.8000031,97.15000153
15/05/2018,127.2200012,96.80000305
16/05/2018,126.4800034,97.19000244
17/05/2018,129.7599945,97.91999817
18/05/2018,129.2599945,97.51000214
21/05/2018,129.2700043,99.51000214
22/05/2018,128.6399994,99.93000031
23/05/2018,128.7599945,100.4499969
24/05/2018,127.4400024,100.1800003
25/05/2018,126.9700012,100.3099976
29/05/2018,128.4900055,101.0999985
30/05/2018,129.2899933,101.8300018
31/05/2018,127.4100037,100.25
1/06/2018,126.6600037,100.25
4/06/2018,129.4400024,100.1200027
5/06/2018,128.3000031,100.2099991
6/06/2018,126.9700012,100.8300018
7/06/2018,129.4100037,101.1600037
8/06/2018,129.6999969,102.4899979
11/06/2018,130.8300018,103.2099991
12/06/2018,134.1799927,104.4800034
13/06/2018,132.2799988,105.2699966
14/06/2018,132.8899994,105.1299973
15/06/2018,134.1799927,107.6100006
18/06/2018,130.9799957,105.3799973
19/06/2018,130.9299927,105.9599991
20/06/2018,129.6300049,105.8099976
21/06/2018,131.8800049,107.2399979
22/06/2018,135.4100037,108.3700027
25/06/2018,135.9799957,108.9899979
26/06/2018,134.7899933,108.0500031
27/06/2018,129.9900055,108.2699966
28/06/2018,134.6199951,108.6800003
29/06/2018,135.1300049,108.8700027
2/07/2018,132.7599945,109.5299988
3/07/2018,133.0800018,108.8000031
5/07/2018,134.1100006,109.5500031
6/07/2018,138.0299988,109.5599976
9/07/2018,136.7299957,107.7600021
10/07/2018,137.9799957,112.8899994
11/07/2018,137.4199982,112.5400009
12/07/2018,136.6100006,111.5299988
13/07/2018,135.4799957,112.6900024
16/07/2018,134.1300049,112.9599991
17/07/2018,135.7100067,114.8799973
18/07/2018,134.3699951,114.8300018
19/07/2018,136.4199982,115.7699966
20/07/2018,138.1999969,116.0100021
23/07/2018,139.3899994,114.3899994
24/07/2018,138.5500031,114.7399979
25/07/2018,138.1900024,115.2099991
26/07/2018,138.3999939,115
27/07/2018,139.9299927,114.2799988
30/07/2018,142.8999939,114.1800003
31/07/2018,145.1199951,115
1/08/2018,148.0200043,113.6100006
2/08/2018,148.1499939,114.6900024
3/08/2018,149.4799957,116.3000031
6/08/2018,151.7400055,117.3799973
7/08/2018,152.0200043,114.2200012
8/08/2018,153.3500061,113.4899979
9/08/2018,166.3699951,113.6999969
10/08/2018,160.7100067,112.8700027
13/08/2018,166.2200012,113.0199966
14/08/2018,169.4700012,113.0999985
15/08/2018,172.4600067,113.4499969
16/08/2018,173.5,114.25
17/08/2018,174.8099976,114.9599991
20/08/2018,172.2899933,114.8399963
21/08/2018,173.0200043,113.7200012
22/08/2018,171.7299957,112.2399979
23/08/2018,169.5099945,111.9300003
24/08/2018,169.6000061,112.1500015
27/08/2018,168.0299988,112.4100037
28/08/2018,165.1000061,111.1699982
29/08/2018,165.3500061,112.0500031
30/08/2018,168.9400024,111.9599991
31/08/2018,169.5599976,112.0100021
4/09/2018,170.1199951,111
5/09/2018,174.0299988,113.1200027
6/09/2018,178.3999939,113.5
7/09/2018,178.8600006,112.7399979
10/09/2018,180.9400024,113.5699997
11/09/2018,181.1799927,113.3300018
12/09/2018,186.7599945,113.8499985
13/09/2018,184,114.9899979
14/09/2018,184.0899963,114.5699997
17/09/2018,183.8699951,115.4000015
18/09/2018,183.6799927,113.9800034
19/09/2018,182.7700043,113.7699966
20/09/2018,184.0700073,115.2200012
21/09/2018,181.2200012,114.9100037
24/09/2018,177.9900055,112.2699966
25/09/2018,176.8899994,111.9700012
26/09/2018,178.5700073,111.5
27/09/2018,180.0599976,111.0500031
28/09/2018,182.2799988,111.8000031
1/10/2018,175.7100067,110.7099991
2/10/2018,172.3000031,108.7200012
3/10/2018,168.7700043,107.5199966
4/10/2018,167.0599976,106.6100006
5/10/2018,164.3099976,106.4899979
8/10/2018,167.9799957,108.1900024
9/10/2018,168.4600067,108.1200027
10/10/2018,169.1300049,107.3399963
11/10/2018,163.1999969,105.0599976
12/10/2018,162.0200043,105.2799988
15/10/2018,162.2700043,105.6299973
16/10/2018,164.9900055,107.3899994
17/10/2018,163.4299927,108.3099976
18/10/2018,161.1100006,107.9300003
19/10/2018,162.7799988,110.2900009
22/10/2018,165.1499939,109.4000015
23/10/2018,165.6799927,110.1299973
24/10/2018,168.9400024,112.9599991
25/10/2018,167.1699982,112.8499985
26/10/2018,165.8999939,110.4499969
29/10/2018,168.25,112.8899994
30/10/2018,174.3200073,113.7699966
31/10/2018,172.6300049,112.3799973
1/11/2018,173.1699982,111.5100021
2/11/2018,174.4799957,111.1699982
5/11/2018,175.7700043,114.3899994
6/11/2018,179.8300018,115.2099991
7/11/2018,179.9499969,115.6100006
8/11/2018,182.3899994,116.0599976
9/11/2018,192.3999939,117.4800034
12/11/2018,189.6699982,116.9700012
13/11/2018,189.8800049,117.1399994
14/11/2018,189.6499939,116.6500015
15/11/2018,193.5,116.8000031
16/11/2018,193.9700012,118.3499985
19/11/2018,198.6699982,119.0100021
20/11/2018,195.3200073,116
21/11/2018,198.1900024,115.2799988
23/11/2018,199.7799988,115.4100037
26/11/2018,199.4400024,115.8600006
27/11/2018,205.1399994,116.4400024
28/11/2018,214,118.5
29/11/2018,208.0299988,118.2699966
30/11/2018,212.5200043,121.9400024
3/12/2018,216.9100037,118.9800034
4/12/2018,212.3200073,117.8000031
6/12/2018,215.0500031,116.8399963
7/12/2018,218.1499939,115.8199997
10/12/2018,218.9499969,116.1900024
11/12/2018,213.1199951,117.2900009
12/12/2018,216.3800049,117
13/12/2018,214.9900055,118.3499985
14/12/2018,210.1499939,113.9499969
17/12/2018,202.1000061,112.8700027
18/12/2018,199.3000031,111.8399963
19/12/2018,189.4400024,110.0400009
20/12/2018,188.8099976,110.2099991
21/12/2018,180.3899994,109.4199982
24/12/2018,172.3099976,106.0299988
26/12/2018,175.8300018,108.3300018
27/12/2018,176.5899963,109.4199982
28/12/2018,179.5500031,110.3600006
31/12/2018,177.3800049,110.4800034
2/01/2019,180.1100006,109.2799988
3/01/2019,177.8899994,108.2600021
4/01/2019,181.8899994,110.4800034
7/01/2019,185.4700012,109.5299988
8/01/2019,191.4700012,110.5800018
9/01/2019,193.3200073,107.4899979
10/01/2019,199.6100006,108.1500015
11/01/2019,208.6600037,108.1600037
14/01/2019,200.6600037,107.3199997
15/01/2019,201.3399963,108.9899979
16/01/2019,199.1100006,108.3399963
17/01/2019,205.2400055,109.2200012
18/01/2019,207.4499969,110.0699997
22/01/2019,208.1100006,109.9100037
23/01/2019,213.8099976,110.7300034
24/01/2019,213.7599945,109.5
25/01/2019,211.6199951,109.3499985
28/01/2019,211.3600006,108.8199997
29/01/2019,210.4499969,109
30/01/2019,211.75,110.8199997
31/01/2019,215.8000031,112.6699982
1/02/2019,216.9900055,112.1900024
4/02/2019,220,113.0899963
5/02/2019,217.1300049,112.9000015
6/02/2019,218,113.0500031
7/02/2019,220.5,113.0899963
8/02/2019,220.7700043,113.0199966
11/02/2019,224.6100006,112.9700012
12/02/2019,224.8800049,113.7900009
13/02/2019,225.9299927,114.1200027
14/02/2019,226.4799957,112.5899963
15/02/2019,225.1799927,115.9100037
19/02/2019,224,115.9300003
20/02/2019,225.1399994,115.8300018
21/02/2019,226.7799988,116.0999985
22/02/2019,226.8399963,116.7600021
25/02/2019,218.8000031,116.0599976
26/02/2019,211.9600067,115.9700012
27/02/2019,229.1600037,115.3700027
28/02/2019,247.8600006,115.6399994
1/03/2019,248.1999969,116.1800003
4/03/2019,244.8500061,116.1699982
5/03/2019,248.4199982,116.0299988
6/03/2019,250.5099945,116.6600037
7/03/2019,247.9799957,116.0999985
8/03/2019,248.6000061,115.2300034
11/03/2019,256.0100098,116.5899963
12/03/2019,254.9100037,116.5699997
13/03/2019,258.019989,116.5800018
14/03/2019,256.2399902,115.5
15/03/2019,257.75,115.6600037
18/03/2019,258.5400085,117.2699966
19/03/2019,258.9599915,118.0899963
20/03/2019,258.5899963,118.3199997
21/03/2019,260.6499939,119.4400024
22/03/2019,259.25,120.7200012
25/03/2019,262.9700012,120.8499985
26/03/2019,281.0100098,122.0199966
27/03/2019,277.6600037,121.8899994
28/03/2019,283.9700012,121.8399963
29/03/2019,287.8299866,122.5500031
1/04/2019,280.7999878,122
2/04/2019,283.6600037,121.6800003
3/04/2019,285.7900085,121.5599976
4/04/2019,294.6700134,121.4700012
5/04/2019,296.7999878,121.6200027
8/04/2019,291.2200012,122
9/04/2019,291.6199951,122.1699982
10/04/2019,294.7000122,122.0400009
11/04/2019,293.6600037,121.6699982
12/04/2019,290.5100098,122.2300034
15/04/2019,298.1499939,123.6600037
16/04/2019,295.6700134,122.4100037
17/04/2019,294.730011,127.0100021
18/04/2019,302.0899963,127.0899963
22/04/2019,303.980011,126.4400024
23/04/2019,309.3900146,127.0899963
24/04/2019,320.3999939,126.9199982
25/04/2019,332.5,126.1299973
26/04/2019,331.5700073,126.4000015
29/04/2019,328,126.6900024
30/04/2019,325.0299988,128.0500031
1/05/2019,328.2099915,127.2399979
2/05/2019,328.5,126.8300018
